credit,rate,target,tau_past,tau_future,q,n_joint,cpe,lift,n_episodes,episode_hit_rate,episode_years,reliable_n>=3
JNK,TLH,DIA,21,126,0.05,25,0.4166666666666667,0.8334566439775082,6,0.16666666666666666,"[[2008], [2009], [2013], [2016], [2022], [2022]]",True
JNK,TLH,DIA,21,126,0.1,100,0.39361702127659576,0.7873505317574758,9,0.1111111111111111,"[[2008], [2009], [2013], [2016], [2022], [2022], [2023], [2024], [2025]]",True
JNK,TLH,DIA,21,126,0.2,308,0.46099290780141844,0.9221222444006473,28,0.5,"[[2008], [2008], [2008], [2009], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025], [2025]]",True
JNK,TLH,DIA,21,252,0.05,25,0.2608695652173913,0.5218176819449354,5,0.4,"[[2008], [2009], [2013], [2016], [2022]]",True
JNK,TLH,DIA,21,252,0.1,100,0.4105263157894737,0.8211762468501879,10,0.3,"[[2008], [2009], [2010], [2013], [2016], [2022], [2022], [2022, 2023], [2023], [2025]]",True
JNK,TLH,DIA,21,252,0.2,308,0.46953405017921146,0.9392094836918102,25,0.44,"[[2008], [2008], [2008], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025]]",True
JNK,TLH,DIA,63,21,0.05,33,0.1935483870967742,0.3871531858481962,1,0.0,[[2022]],False
JNK,TLH,DIA,63,21,0.1,108,0.4666666666666667,0.933469348100651,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLH,DIA,63,21,0.2,244,0.5042016806722689,1.008550316075133,9,0.3333333333333333,"[[2009], [2013], [2015], [2016], [2018], [2018], [2020], [2021, 2022], [2023]]",True
JNK,TLH,DIA,63,63,0.05,33,0.25,0.5000732708089097,1,0.0,[[2022]],False
JNK,TLH,DIA,63,63,0.1,108,0.5728155339805825,1.1457989505912882,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLH,DIA,63,63,0.2,244,0.5879828326180258,1.1761379931471354,7,0.5714285714285714,"[[2009], [2013], [2015], [2018], [2018], [2020], [2023]]",True
JNK,TLH,DIA,63,126,0.05,33,0.41935483870967744,0.8388337836160727,1,0.0,[[2022]],False
JNK,TLH,DIA,63,126,0.1,108,0.6571428571428571,1.3144801927873841,3,0.3333333333333333,"[[2009], [2013], [2022]]",True
JNK,TLH,DIA,63,126,0.2,244,0.5957446808510638,1.1916656696869903,9,0.4444444444444444,"[[2009], [2013], [2015], [2016], [2018], [2018], [2020], [2021, 2022], [2023]]",True
JNK,TLH,DIA,63,252,0.05,33,0.26666666666666666,0.5334136304326006,1,0.0,[[2022]],False
JNK,TLH,DIA,63,252,0.1,108,0.5922330097087378,1.184644349140363,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLH,DIA,63,252,0.2,244,0.5531914893617021,1.106549552493161,8,0.5,"[[2009], [2013], [2015], [2016], [2018], [2018], [2021, 2022], [2023]]",True
JNK,TLH,DIA,126,21,0.05,36,0.2647058823529412,0.5294889159394448,1,0.0,[[2022]],False
JNK,TLH,DIA,126,21,0.1,96,0.43010752688172044,0.8603404129959916,1,0.0,[[2022]],False
JNK,TLH,DIA,126,21,0.2,225,0.5318181818181819,1.0637913674783392,4,0.25,"[[2013], [2018], [2022, 2023], [2025]]",True
JNK,TLH,DIA,126,63,0.05,36,0.5428571428571428,1.085873388042204,1,0.0,[[2022]],False
JNK,TLH,DIA,126,63,0.1,96,0.6914893617021277,1.383181387343793,1,0.0,[[2022]],False
JNK,TLH,DIA,126,63,0.2,225,0.7,1.4002051582649473,4,0.25,"[[2013], [2018], [2022, 2023], [2025]]",True
JNK,TLH,DIA,126,126,0.05,36,0.5714285714285714,1.1430262545977254,1,0.0,[[2022]],False
JNK,TLH,DIA,126,126,0.1,96,0.574468085106383,1.1491061814838837,1,0.0,[[2022]],False
JNK,TLH,DIA,126,126,0.2,225,0.5944700460829493,1.189116022928279,4,0.0,"[[2013], [2018], [2022, 2023], [2025]]",True
JNK,TLH,DIA,126,252,0.05,36,0.7352941176470589,1.4708096427369504,1,0.0,[[2022]],False
JNK,TLH,DIA,126,252,0.1,96,0.7912087912087912,1.5826558265582655,1,0.0,[[2022]],False
JNK,TLH,DIA,126,252,0.2,225,0.7962962962962963,1.5928323686529047,4,0.25,"[[2013], [2018], [2022, 2023], [2025]]",True
JNK,TLH,DIA,252,21,0.05,52,0.3137254901960784,0.6275424188911939,1,0.0,[[2022]],False
JNK,TLH,DIA,252,21,0.1,154,0.5135135135135135,1.0271766957864306,1,0.0,[[2022]],False
JNK,TLH,DIA,252,21,0.2,224,0.5806451612903226,1.1614595575445887,2,0.0,"[[2018], [2022, 2023]]",False
JNK,TLH,DIA,252,63,0.05,52,0.27450980392156865,0.5491000620646852,1,0.0,[[2022]],False
JNK,TLH,DIA,252,63,0.1,154,0.62,1.2401817116060962,1,1.0,[[2022]],False
JNK,TLH,DIA,252,63,0.2,224,0.6990740740740741,1.398353035039729,2,0.0,"[[2018], [2022, 2023]]",False
JNK,TLH,DIA,252,126,0.05,52,0.11764705882352941,0.23532893477011993,1,1.0,[[2022]],False
JNK,TLH,DIA,252,126,0.1,154,0.5540540540540541,1.1082720779376594,1,1.0,[[2022]],False
JNK,TLH,DIA,252,126,0.2,224,0.6574074074074074,1.3150093716089573,2,0.0,"[[2018], [2022, 2023]]",False
JNK,TLH,DIA,252,252,0.05,52,0.58,1.1601746461909064,1,0.0,[[2022]],False
JNK,TLH,DIA,252,252,0.1,154,0.7891156462585034,1.5784689063821855,1,1.0,[[2022]],False
JNK,TLH,DIA,252,252,0.2,224,0.8130841121495327,1.6264130554078127,2,0.5,"[[2018], [2022, 2023]]",False
