Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,
2012-03-02,107.24555206298828,137.30999755859375,137.82000732421875,137.0,137.63999938964844,120638300
2012-03-05,106.80809020996094,136.75,137.1999969482422,136.27999877929688,137.10000610351562,140765000
2012-03-06,105.24602508544922,134.75,135.42999267578125,134.36000061035156,135.35000610351562,202129900
2012-03-07,105.980224609375,135.69000244140625,135.91000366210938,134.92999267578125,135.05999755859375,143692200
2012-03-08,107.03458404541016,137.0399932861328,137.32000732421875,136.24000549316406,136.52000427246094,116968900
2012-03-09,107.44857025146484,137.57000732421875,137.92999267578125,137.1300048828125,137.3000030517578,122836800
2012-03-12,107.45640563964844,137.5800018310547,137.75999450683594,137.08999633789062,137.5500030517578,104003500
2012-03-13,109.39337158203125,140.05999755859375,140.1300048828125,138.08999633789062,138.32000732421875,184090500
2012-03-14,109.2762451171875,139.91000366210938,140.4499969482422,139.47999572753906,140.10000610351562,145163600
2012-03-15,109.90887451171875,140.72000122070312,140.77999877929688,139.75999450683594,140.1199951171875,165118500
2012-03-16,110.06103515625,140.3000030517578,140.47999572753906,140.0,140.36000061035156,152893500
2012-03-19,110.49249267578125,140.85000610351562,141.27999877929688,140.11000061035156,140.2100067138672,125291100
2012-03-20,110.17086791992188,140.44000244140625,140.61000061035156,139.63999938964844,140.0500030517578,121729700
2012-03-21,109.99041748046875,140.2100067138672,140.64999389648438,139.9199981689453,140.52000427246094,122388400
2012-03-22,109.1981201171875,139.1999969482422,139.5500030517578,138.74000549316406,139.17999267578125,135216700
2012-03-23,109.5511703491211,139.64999389648438,139.80999755859375,138.5500030517578,139.32000732421875,120521000
2012-03-26,111.08869934082031,141.61000061035156,141.61000061035156,140.60000610351562,140.64999389648438,120164000
2012-03-27,110.7435302734375,141.1699981689453,141.8300018310547,141.0800018310547,141.74000549316406,119868500
2012-03-28,110.19439697265625,140.47000122070312,141.32000732421875,139.63999938964844,141.10000610351562,148562100
2012-03-29,110.00613403320312,140.22999572753906,140.49000549316406,139.08999633789062,139.63999938964844,164963700
2012-03-30,110.46110534667969,140.80999755859375,141.0500030517578,140.0500030517578,140.9199981689453,135486800
2012-04-02,111.26917266845703,141.83999633789062,142.2100067138672,140.36000061035156,140.63999938964844,151741100
2012-04-03,110.81413269042969,141.25999450683594,141.8800048828125,140.42999267578125,141.63999938964844,155806700
2012-04-04,109.71587371826172,139.86000061035156,140.33999633789062,139.33999633789062,140.22000122070312,146896000
2012-04-05,109.66094207763672,139.7899932861328,140.1999969482422,139.25999450683594,139.3800048828125,137439400
2012-04-09,108.42935180664062,138.22000122070312,139.83999633789062,137.83999633789062,138.02999877929688,127555900
2012-04-10,106.6093521118164,135.89999389648438,138.33999633789062,135.75999450683594,137.9499969482422,235360300
2012-04-11,107.47229766845703,137.0,137.5399932861328,136.75,137.2899932861328,154133000
2012-04-12,108.87647247314453,138.7899932861328,138.89999389648438,137.02999877929688,137.1300048828125,154321500
2012-04-13,107.58211517333984,137.13999938964844,138.82000732421875,137.00999450683594,138.47000122070312,169246700
2012-04-16,107.51152038574219,137.0500030517578,138.0399932861328,136.5800018310547,137.83999633789062,147825300
2012-04-17,109.1040267944336,139.0800018310547,139.36000061035156,137.6999969482422,137.83999633789062,147877600
2012-04-18,108.73529815673828,138.61000061035156,139.0800018310547,138.3800048828125,138.4600067138672,123884200
2012-04-19,108.03713989257812,137.72000122070312,139.14999389648438,137.07000732421875,138.6300048828125,198666700
2012-04-20,108.21753692626953,137.9499969482422,138.8300018310547,137.8699951171875,138.3300018310547,143199600
2012-04-23,107.30757904052734,136.7899932861328,136.91000366210938,135.94000244140625,136.5399932861328,171844900
2012-04-24,107.71554565429688,137.30999755859375,137.66000366210938,136.8000030517578,136.91000366210938,137484200
2012-04-25,109.19032287597656,139.19000244140625,139.25,138.52999877929688,138.64999389648438,150252200
2012-04-26,109.95124053955078,140.16000366210938,140.32000732421875,138.80999755859375,138.88999938964844,136291600
2012-04-27,110.13162231445312,140.38999938964844,140.7899932861328,139.8000030517578,140.5800018310547,130725000
2012-04-30,109.72370910644531,139.8699951171875,140.2100067138672,139.49000549316406,140.11000061035156,115092200
2012-05-01,110.40625,140.74000549316406,141.66000366210938,139.6300048828125,139.7899932861328,138832200
2012-05-02,110.07671356201172,140.32000732421875,140.4600067138672,139.4600067138672,139.9199981689453,121081000
2012-05-03,109.23735046386719,139.25,140.4499969482422,138.99000549316406,140.33999633789062,143759700
2012-05-04,107.47229766845703,137.0,139.3000030517578,136.9199981689453,138.52000427246094,193927300
2012-05-07,107.55075073242188,137.10000610351562,137.55999755859375,136.4600067138672,136.50999450683594,127765900
2012-05-08,107.11927032470703,136.5500030517578,136.77000427246094,134.9199981689453,136.27999877929688,213377700
2012-05-09,106.48389434814453,135.74000549316406,136.61000061035156,134.49000549316406,135.10000610351562,220752500
2012-05-10,106.70355224609375,136.02000427246094,136.85000610351562,135.7100067138672,136.67999267578125,150600000
2012-05-11,106.38192749023438,135.61000061035156,136.8699951171875,135.11000061035156,135.1699981689453,153032400
2012-05-14,105.20520782470703,134.11000061035156,135.61000061035156,133.91000366210938,134.30999755859375,163910000
2012-05-15,104.60116577148438,133.33999633789062,134.80999755859375,133.1300048828125,134.02000427246094,207629300
2012-05-16,104.20104217529297,132.8300018310547,134.5500030517578,132.8000030517578,133.94000244140625,207265500
2012-05-17,102.65564727783203,130.86000061035156,133.02000427246094,130.7899932861328,132.86000061035156,247992900
2012-05-18,101.77706146240234,129.74000549316406,131.60000610351562,129.5500030517578,131.3699951171875,319615900
2012-05-21,103.52640533447266,131.97000122070312,132.02000427246094,129.9499969482422,130.16000366210938,177861100
2012-05-22,103.70684051513672,132.1999969482422,133.22999572753906,131.33999633789062,132.30999755859375,197531200
2012-05-23,103.76177215576172,132.27000427246094,132.4600067138672,129.99000549316406,131.25,204958400
2012-05-24,103.9657211303711,132.52999877929688,132.83999633789062,131.4199981689453,132.6300048828125,167357600
2012-05-25,103.62843322753906,132.10000610351562,132.85000610351562,131.77999877929688,132.47999572753906,135465600
2012-05-29,104.8835678100586,133.6999969482422,133.92999267578125,131.1699981689453,133.16000366210938,152883500
2012-05-30,103.36167907714844,131.75999450683594,133.69000244140625,131.49000549316406,132.55999755859375,162370400
2012-05-31,103.1341781616211,131.47000122070312,132.4499969482422,130.33999633789062,131.7100067138672,196186000
2012-06-01,100.53759002685547,128.16000366210938,131.5,128.16000366210938,129.41000366210938,253240900
2012-06-04,100.4905014038086,128.10000610351562,128.74000549316406,127.13999938964844,128.38999938964844,202545800
2012-06-05,101.25146484375,129.07000732421875,129.25999450683594,127.77999877929688,127.8499984741211,164149400
2012-06-06,103.52640533447266,131.97000122070312,132.02999877929688,129.92999267578125,129.97000122070312,184202800
2012-06-07,103.58917236328125,132.0500030517578,133.52999877929688,131.77999877929688,133.47000122070312,184772700
2012-06-08,104.41289520263672,133.10000610351562,133.1300048828125,131.2899932861328,131.7100067138672,143915400
2012-06-11,103.08711242675781,131.41000366210938,134.25,131.27999877929688,134.1699981689453,169756100
2012-06-12,104.27169036865234,132.9199981689453,133.00999450683594,131.16000366210938,131.7899932861328,181931800
2012-06-13,103.60485076904297,132.07000732421875,133.36000061035156,131.6199951171875,132.52999877929688,172223900
2012-06-14,104.703125,133.47000122070312,134.0,131.97999572753906,132.33999633789062,230615500
2012-06-15,105.77395629882812,134.13999938964844,134.25999450683594,133.10000610351562,133.3800048828125,169444500
2012-06-18,105.97896575927734,134.39999389648438,134.72999572753906,133.27999877929688,133.5800018310547,131360900
2012-06-19,107.00405883789062,135.6999969482422,136.25,134.3699951171875,135.0800018310547,137382600
2012-06-20,106.83061981201172,135.47999572753906,136.10000610351562,134.27000427246094,135.7100067138672,206451800
2012-06-21,104.43341064453125,132.44000244140625,135.77999877929688,132.3300018310547,135.63999938964844,205272200
2012-06-22,105.2377700805664,133.4600067138672,133.7100067138672,132.6199951171875,133.1300048828125,130029200
2012-06-25,103.5503158569336,131.32000732421875,132.10000610351562,130.85000610351562,132.0500030517578,146375700
2012-06-26,104.07071685791016,131.97999572753906,132.3800048828125,130.92999267578125,131.6999969482422,141634000
2012-06-27,105.00907135009766,133.1699981689453,133.42999267578125,131.97000122070312,132.4199981689453,108088000
2012-06-28,104.70942687988281,132.7899932861328,132.99000549316406,131.27999877929688,132.2899932861328,169242100
2012-06-29,107.31947326660156,136.10000610351562,136.27000427246094,134.85000610351562,135.1999969482422,212250900
2012-07-02,107.64276123046875,136.50999450683594,136.64999389648438,135.52000427246094,136.47999572753906,129524500
2012-07-03,108.35247039794922,137.41000366210938,137.50999450683594,136.33999633789062,136.47999572753906,80450000
2012-07-05,107.86357116699219,136.7899932861328,137.8000030517578,136.2899932861328,136.89999389648438,126177500
2012-07-06,106.8384780883789,135.49000549316406,135.77000427246094,134.85000610351562,135.47000122070312,151192100
2012-07-09,106.70441436767578,135.32000732421875,135.57000732421875,134.6999969482422,135.3800048828125,103780500
2012-07-10,105.77395629882812,134.13999938964844,136.22999572753906,133.67999267578125,136.00999450683594,167884800
2012-07-11,105.78974914550781,134.16000366210938,134.60000610351562,133.3800048828125,134.2100067138672,141733400
2012-07-12,105.2771987915039,133.50999450683594,134.22999572753906,132.60000610351562,133.3800048828125,143583200
2012-07-13,107.04350280761719,135.75,135.88999938964844,133.83999633789062,133.86000061035156,129642600
2012-07-16,106.79117584228516,135.42999267578125,135.8300018310547,134.89999389648438,135.44000244140625,97525200
2012-07-17,107.52452850341797,136.36000061035156,136.63999938964844,134.5500030517578,135.97000122070312,138860300
2012-07-18,108.32091522216797,137.3699951171875,137.63999938964844,135.9600067138672,136.0399932861328,113349700
2012-07-19,108.60474395751953,137.72999572753906,138.17999267578125,137.2100067138672,137.64999389648438,129847300
2012-07-20,107.61122131347656,136.47000122070312,137.16000366210938,136.32000732421875,136.9499969482422,142904500
2012-07-23,106.52303314208984,135.08999633789062,136.3800048828125,133.83999633789062,134.47000122070312,145210900
2012-07-24,105.60832214355469,133.92999267578125,135.25,133.02999877929688,135.19000244140625,173301200
2012-07-25,105.63202667236328,133.9600067138672,134.55999755859375,133.25,134.2100067138672,129122300
2012-07-26,107.37468719482422,136.1699981689453,136.4600067138672,135.25999450683594,135.88999938964844,156526500
2012-07-27,109.35393524169922,138.67999267578125,139.07000732421875,136.13999938964844,136.88999938964844,236768900
2012-07-30,109.35393524169922,138.67999267578125,139.33999633789062,138.27000427246094,138.52000427246094,106782000
2012-07-31,108.58901977539062,137.7100067138672,138.8699951171875,137.7100067138672,138.49000549316406,120575900
2012-08-01,108.49439239501953,137.58999633789062,138.72999572753906,137.39999389648438,138.6999969482422,138293800
2012-08-02,107.74531555175781,136.63999938964844,137.57000732421875,135.5800018310547,136.5500030517578,199556600
2012-08-03,109.88220977783203,139.35000610351562,139.63999938964844,136.67999267578125,138.55999755859375,157825000
2012-08-06,110.09512329101562,139.6199951171875,140.1699981689453,139.55999755859375,139.72000122070312,86326200
2012-08-07,110.6470718383789,140.32000732421875,140.9199981689453,140.02999877929688,140.17999267578125,109545100
2012-08-08,110.78115844726562,140.49000549316406,140.64999389648438,139.80999755859375,139.85000610351562,89754700
2012-08-09,110.87577056884766,140.61000061035156,140.88999938964844,140.14999389648438,140.2899932861328,90291700
2012-08-10,111.05711364746094,140.83999633789062,140.88999938964844,139.80999755859375,140.0399932861328,99792700
2012-08-13,111.00194549560547,140.77000427246094,140.83999633789062,140.0399932861328,140.60000610351562,79426900
2012-08-14,111.0177230834961,140.7899932861328,141.3800048828125,140.3699951171875,141.2899932861328,102379400
2012-08-15,111.14388275146484,140.9499969482422,141.19000244140625,140.5500030517578,140.63999938964844,71085900
2012-08-16,111.96400451660156,141.99000549316406,142.16000366210938,140.8000030517578,141.14999389648438,112014200
2012-08-17,112.11383056640625,142.17999267578125,142.3000030517578,141.86000061035156,142.22999572753906,90813700
2012-08-20,112.1216812133789,142.19000244140625,142.22000122070312,141.58999633789062,141.97999572753906,78255700
2012-08-21,111.78257751464844,141.75999450683594,143.08999633789062,141.4499969482422,142.5399932861328,105581100
2012-08-22,111.82990264892578,141.82000732421875,142.0500030517578,141.07000732421875,141.39999389648438,133243500
2012-08-23,110.91522216796875,140.66000366210938,141.47999572753906,140.44000244140625,141.47000122070312,111466400
2012-08-24,111.58546447753906,141.50999450683594,141.8300018310547,140.22000122070312,140.30999755859375,99481200
2012-08-27,111.60911560058594,141.5399932861328,142.0800018310547,141.33999633789062,141.88999938964844,68785900
2012-08-28,111.49873352050781,141.39999389648438,141.83999633789062,140.97000122070312,141.17999267578125,75689600
