seg_start,seg_end,raw_mae,corrected_mae,transferred_ok,delta
2025-03-10,2025-03-14,0.2809641556162553,0.017798745684298335,True,-0.263165409931957
2025-03-17,2025-03-21,0.25195332326439335,0.05628730732397291,True,-0.19566601594042043
2025-03-24,2025-03-28,0.2868180727881986,0.010886452294610594,True,-0.275931620493588
2025-03-31,2025-04-04,0.2675191436972746,0.06250094434791353,True,-0.20501819934936105
2025-04-07,2025-04-11,0.32239745017035804,0.088729470886955,True,-0.23366797928340305
2025-04-14,2025-04-21,0.29716059429831915,0.0751372938528064,True,-0.22202330044551274
2025-04-22,2025-04-28,0.3589617939958707,0.10943186541130659,True,-0.2495299285845641
2025-04-29,2025-05-05,0.33643220004535196,0.07070213165083286,True,-0.26573006839451907
2025-05-06,2025-05-12,0.3204750744032826,0.037756351396490626,True,-0.28271872300679196
2025-05-13,2025-05-19,0.32225080789309096,0.025478138606524425,True,-0.29677266928656654
2025-05-20,2025-05-27,0.35605207637473874,0.05818280455967513,True,-0.2978692718150636
2025-05-28,2025-06-03,0.3475336878378724,0.04011251509246946,True,-0.307421172745403
2025-06-04,2025-06-10,0.32988139442598585,0.017895042675821447,True,-0.3119863517501644
2025-06-11,2025-06-17,0.2677995020700873,0.04903633601664729,True,-0.21876316605344
2025-06-18,2025-06-25,0.17773125233772377,0.1401313064598426,True,-0.03759994587788118
2025-06-26,2025-07-02,0.21750410426137531,0.11619051354927348,True,-0.10131359071210183
2025-07-03,2025-07-10,0.22963509037686705,0.11196411969651585,True,-0.1176709706803512
2025-07-11,2025-07-17,0.24222631112627044,0.09509456350594717,True,-0.14713174762032327
2025-07-18,2025-07-24,0.20758561439645168,0.1330297441304577,True,-0.07455587026599397
2025-07-25,2025-07-31,0.22286275093956562,0.06650213068793567,True,-0.15636062025162994
2025-08-01,2025-08-07,0.23027847204955293,0.04009695909702511,True,-0.19018151295252783
2025-08-08,2025-08-14,0.20628341440290213,0.09455711081983603,True,-0.1117263035830661
2025-08-15,2025-08-21,0.18314362035909043,0.11686701923795866,True,-0.06627660112113178
2025-08-22,2025-08-28,0.16004091795411504,0.13777913337194153,True,-0.02226178458217351
2025-08-29,2025-09-05,0.12127895418660559,0.15228713128563662,False,0.03100817709903103
2025-09-08,2025-09-12,0.040212715163059666,0.23952289327516443,False,0.19931017811210477
